3.122418022155761719e+01,3.673120880126953125e+01,3.505587005615234375e+01,7.021422386169433594e+00,2.998394250869750977e+00,3.737369298934936523e+00,9.051402091979980469e+00,1.229387164115905762e+00,5.609029769897460938e+00,2.987391662597656250e+01,1.365900268554687500e+02,1.280130290985107422e+01,3.677006530761718750e+01,1.302798461914062500e+02,1.207669544219970703e+01,9.750176239013671875e+01,9.740027618408203125e+01,8.886680603027343750e+01,8.294918823242187500e+01,1.301433563232421875e+02,1.229712753295898438e+02,1.213790512084960938e+02,1.116193008422851562e+02,1.388141021728515625e+02,1.236374893188476562e+02,1.270452041625976562e+02,1.282245788574218750e+02,2.000000000000000000e+00
2.642518806457519531e+01,2.391196441650390625e+01,8.650276947021484375e+01,9.661451339721679688e+00,9.647254943847656250e-01,6.091854572296142578e+00,1.101904773712158203e+01,1.623906016349792480e+00,8.138833999633789062e+00,3.376087188720703125e+01,1.351655883789062500e+02,1.271570587158203125e+01,3.927449417114257812e+01,1.297421112060546875e+02,1.096581459045410156e+01,8.807221221923828125e+01,8.878569793701171875e+01,7.895764160156250000e+01,7.452649688720703125e+01,1.270680694580078125e+02,1.205137329101562500e+02,1.184187698364257812e+02,1.027062301635742188e+02,1.370699920654296875e+02,1.163986968994140625e+02,1.251410675048828125e+02,1.195148620605468750e+02,2.000000000000000000e+00
1.222530937194824219e+01,1.092973995208740234e+01,5.189841842651367188e+01,1.504372215270996094e+01,7.422840595245361328e-01,4.870938301086425781e+00,2.545487594604492188e+01,4.500916004180908203e+00,8.213260650634765625e+00,8.574000549316406250e+01,8.587635803222656250e+01,3.657812500000000000e+01,9.220514678955078125e+01,7.563076019287109375e+01,5.073881149291992188e+01,1.212082519531250000e+02,1.202062835693359375e+02,1.145565261840820312e+02,1.179240341186523438e+02,1.426491088867187500e+02,1.343277740478515625e+02,1.356783905029296875e+02,1.032670593261718750e+02,1.446668853759765625e+02,8.450153350830078125e+01,1.348097839355468750e+02,8.230030822753906250e+01,2.000000000000000000e+00
2.383678817749023438e+01,3.217444992065429688e+01,1.460875225067138672e+01,1.273015213012695312e+01,7.909255981445312500e+00,2.456794500350952148e+00,2.395007705688476562e+01,6.632678985595703125e+00,1.303682923316955566e+00,2.756357002258300781e+01,1.535712585449218750e+02,1.216384220123291016e+01,3.042502403259277344e+01,1.419287414550781250e+02,1.087881088256835938e+01,1.376144866943359375e+02,1.283844146728515625e+02,1.287144622802734375e+02,1.105887374877929688e+02,1.366334838867187500e+02,1.171894302368164062e+02,1.235080566406250000e+02,1.057761840820312500e+02,1.264098815917968750e+02,1.092491073608398438e+02,1.074823303222656250e+02,1.192300186157226562e+02,2.000000000000000000e+00
8.406349182128906250e+00,5.927425384521484375e+00,2.125427055358886719e+01,1.391339206695556641e+01,9.778566360473632812e+00,3.345373392105102539e+00,3.347476577758789062e+01,7.896529197692871094e+00,2.706260681152343750e+00,4.316463470458984375e+01,1.479814300537109375e+02,2.195235252380371094e+01,3.596070480346679688e+01,1.467660675048828125e+02,2.640272521972656250e+01,1.465688171386718750e+02,1.369276733398437500e+02,1.389644012451171875e+02,1.139939804077148438e+02,1.438113098144531250e+02,1.161973800659179688e+02,1.306884002685546875e+02,9.840919494628906250e+01,1.296829681396484375e+02,9.692659759521484375e+01,1.071298522949218750e+02,9.843845367431640625e+01,2.000000000000000000e+00
1.331254291534423828e+01,4.842920780181884766e+00,1.111110591888427734e+01,1.249402713775634766e+01,7.692455291748046875e+00,5.068499565124511719e+00,2.924171638488769531e+01,8.234800338745117188e+00,7.830010890960693359e+00,3.815124130249023438e+01,1.453226928710937500e+02,2.304538536071777344e+01,3.430512619018554688e+01,1.455781860351562500e+02,2.300020790100097656e+01,1.463151092529296875e+02,1.370687408447265625e+02,1.386974639892578125e+02,1.183105392456054688e+02,1.423401794433593750e+02,1.187801818847656250e+02,1.297566986083984375e+02,1.032627716064453125e+02,1.298714599609375000e+02,1.028649673461914062e+02,1.089778137207031250e+02,1.045084381103515625e+02,2.000000000000000000e+00
1.110341072082519531e+01,8.117114067077636719e+00,5.867227554321289062e+01,1.400757122039794922e+01,5.004817962646484375e+00,2.454603910446166992e+00,3.227939987182617188e+01,6.184381008148193359e+00,1.291346669197082520e+00,2.042007827758789062e+01,1.296485290527343750e+02,2.107680320739746094e+01,5.013215637207031250e+01,1.097724609375000000e+02,3.025872230529785156e+01,1.432595825195312500e+02,1.302285919189453125e+02,1.285897674560546875e+02,1.007425155639648438e+02,1.335863342285156250e+02,1.053128280639648438e+02,1.085398101806640625e+02,1.097314758300781250e+02,1.102952957153320312e+02,1.118759613037109375e+02,7.873925018310546875e+01,1.229274673461914062e+02,2.000000000000000000e+00
1.316389942169189453e+01,1.489949703216552734e+01,8.474731445312500000e+01,8.002882957458496094e+00,4.601815700531005859e+00,6.656895577907562256e-02,1.459116744995117188e+01,4.076029300689697266e+00,5.550838947296142578e+00,1.731976127624511719e+01,1.142123794555664062e+02,3.102774429321289062e+01,3.663037872314453125e+01,1.025676803588867188e+02,2.275900268554687500e+01,1.267229003906250000e+02,1.188005752563476562e+02,1.164955978393554688e+02,1.022739715576171875e+02,1.322268981933593750e+02,1.177549743652343750e+02,1.203899536132812500e+02,1.166172637939453125e+02,1.290399169921875000e+02,1.255653915405273438e+02,1.145067214965820312e+02,1.286632843017578125e+02,2.000000000000000000e+00
1.096813678741455078e+01,2.251867866516113281e+01,3.139007091522216797e+00,1.842511558532714844e+01,6.681430816650390625e+00,3.940515041351318359e+00,3.082292938232421875e+01,8.552791595458984375e+00,5.592581272125244141e+00,6.975893402099609375e+01,1.123006744384765625e+02,4.131546401977539062e+01,6.717549133300781250e+01,1.117117614746093750e+02,4.533871078491210938e+01,1.444296417236328125e+02,1.329939117431640625e+02,1.395008392333984375e+02,1.221638717651367188e+02,1.492686614990234375e+02,1.244824142456054688e+02,1.423579711914062500e+02,8.840935516357421875e+01,1.432663879394531250e+02,8.344668579101562500e+01,1.302733612060546875e+02,8.305882263183593750e+01,2.000000000000000000e+00
2.991697692871093750e+01,2.802003669738769531e+01,2.401262092590332031e+01,6.925251960754394531e+00,6.839694976806640625e-01,5.004403114318847656e+00,8.354418754577636719e+00,8.413137793540954590e-01,6.778669357299804688e+00,3.496887207031250000e+01,1.326980285644531250e+02,1.838597488403320312e+01,4.120613861083984375e+01,1.312947845458984375e+02,1.711792755126953125e+01,9.325360870361328125e+01,9.399105072021484375e+01,8.520698547363281250e+01,8.009062194824218750e+01,1.295160827636718750e+02,1.231792373657226562e+02,1.218022994995117188e+02,1.221435546875000000e+02,1.398081512451171875e+02,1.320243377685546875e+02,1.305938873291015625e+02,1.418894958496093750e+02,2.000000000000000000e+00
